DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
2024-05-07 08:15:00;219.490;172.857; 87.560; 98.160;266.202
2024-05-07 08:20:00;220.207;176.193; 88.222; 98.594;264.934
2024-05-07 08:25:00;217.127;173.653; 87.632;100.440;264.488
2024-05-07 08:30:00;220.207;174.154; 88.686; 96.133;264.866
2024-05-07 08:35:00;220.243;174.751; 88.292;100.479;267.734
2024-05-07 08:40:00;217.550;173.507; 88.250;100.328;266.722
2024-05-07 08:45:00;219.177;173.876; 88.606; 96.872;265.094
2024-05-07 08:50:00;217.950;175.353; 88.262;100.255;265.874
2024-05-07 08:55:00;220.323;171.868; 88.554; 98.783;266.644
2024-05-07 09:00:00;221.113;172.537; 87.086; 99.957;265.260
2024-05-07 09:05:00;219.550;175.596; 87.888; 98.406;268.852
2024-05-07 09:10:00;219.653;175.382; 88.526; 97.941;265.114
2024-05-07 09:15:00;217.360;173.309; 88.826; 98.442;263.174
2024-05-07 09:20:00;218.347;172.952; 88.624; 99.298;265.348
2024-05-07 09:25:00;219.913;172.605; 88.572; 97.711;263.560
2024-05-07 09:30:00;219.837;174.274; 88.400; 99.883;264.580
2024-05-07 09:35:00;221.233;173.265; 89.038;100.279;266.392
2024-05-07 09:40:00;219.743;173.889; 87.408; 99.986;263.990
2024-05-07 09:45:00;219.380;172.941; 88.994; 99.955;266.640
2024-05-07 09:50:00;220.406;172.629; 89.118; 98.201;267.610
2024-05-07 09:55:00;219.263;172.779; 87.842; 97.589;264.840
2024-05-07 10:00:00;216.830;173.227; 88.572; 99.359;263.830
2024-05-07 10:05:00;219.327;175.158; 88.804; 98.614;266.518
2024-05-07 10:10:00;217.833;173.556; 88.378; 99.465;264.360
2024-05-07 10:15:00;220.473;172.900; 88.912; 98.227;268.424
2024-05-07 10:20:00;216.647;174.291; 87.022; 98.930;262.872
2024-05-07 10:25:00;219.277;176.167; 88.628; 99.405;267.356
2024-05-07 10:30:00;219.413;174.012; 88.372; 98.794;267.548
2024-05-07 10:35:00;219.520;173.496; 87.866; 97.583;264.664
2024-05-07 10:40:00;221.223;174.452; 87.888; 98.407;267.184
2024-05-07 10:45:00;220.250;174.484; 88.174; 99.082;266.556
2024-05-07 10:50:00;219.450;174.441; 88.634;100.420;263.974
2024-05-07 10:55:00;219.780;176.202; 87.276; 99.085;264.332
2024-05-07 11:00:00;221.613;174.120; 89.184; 98.633;266.274
