DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
                       MXCO    JUNG    NEWK    OULU    SOPO
2025-03-06 19:05:00;216.760;168.402; 87.404; 94.171;259.108
2025-03-06 19:10:00;215.737;172.038; 86.410; 96.712;260.864
2025-03-06 19:15:00;216.380;171.138; 88.102; 95.525;261.158
2025-03-06 19:20:00;217.490;169.198; 87.398; 96.124;259.946
2025-03-06 19:25:00;217.570;170.346; 86.520; 96.585;257.750
2025-03-06 19:30:00;215.907;170.387; 85.488; 96.268;259.816
2025-03-06 19:35:00;214.270;170.436; 85.512; 95.828;258.696
2025-03-06 19:40:00;216.143;171.787; 88.150; 95.814;261.266
2025-03-06 19:45:00;214.170;167.679; 86.486; 96.831;260.596
2025-03-06 19:50:00;212.593;170.423; 86.314; 97.752;260.190
2025-03-06 19:55:00;216.700;168.098; 86.772; 97.135;257.352
2025-03-06 20:00:00;216.920;169.796; 86.764; 96.800;258.864
2025-03-06 20:05:00;216.043;171.204; 87.364; 94.370;258.998
2025-03-06 20:10:00;215.580;169.375; 87.632; 96.604;260.426
2025-03-06 20:15:00;216.264;170.982; 86.850; 96.310;259.274
2025-03-06 20:20:00;213.917;169.701; 86.084; 96.274;261.278
2025-03-06 20:25:00;215.823;170.475; 87.542; 96.868;258.518
2025-03-06 20:30:00;215.883;169.923; 87.382; 95.669;260.498
2025-03-06 20:35:00;215.753;171.547; 86.612; 96.941;259.150
2025-03-06 20:40:00;215.317;170.097; 86.694; 98.043;260.932
2025-03-06 20:45:00;215.737;172.621; 86.678; 95.937;261.070
2025-03-06 20:50:00;215.233;169.498; 86.130; 96.440;257.164
2025-03-06 20:55:00;216.747;170.921; 87.304; 94.380;260.196
2025-03-06 21:00:00;214.507;168.132; 87.424; 97.151;260.714
2025-03-06 21:05:00;213.340;167.714; 86.028; 95.767;259.882
2025-03-06 21:10:00;215.217;170.159; 87.352; 96.261;256.026
2025-03-06 21:15:00;215.933;169.882; 86.630; 97.018;262.178
2025-03-06 21:20:00;214.183;168.397; 89.110; 96.228;258.122
2025-03-06 21:25:00;214.487;169.549; 87.392; 96.484;259.306
2025-03-06 21:30:00;214.727;170.868; 86.740; 96.484;260.538
2025-03-06 21:35:00;215.777;170.537; 87.240; 96.744;257.782
2025-03-06 21:40:00;216.127;169.375; 87.064; 96.183;258.324
2025-03-06 21:45:00;215.313;169.505; 88.364; 96.949;258.254
2025-03-06 21:50:00;217.980;168.895; 86.632; 96.450;259.356
2025-03-06 21:55:00;212.543;170.984; 86.434; 95.862;258.394
2025-03-06 22:00:00;215.023;171.796; 87.610; 96.597;259.186
2025-03-06 22:05:00;213.610;168.916; 87.304; 96.073;257.470
2025-03-06 22:10:00;211.767;170.298; 85.322; 96.348;260.732
2025-03-06 22:15:00;216.077;169.158; 86.786; 96.121;260.716
2025-03-06 22:20:00;216.440;168.564; 87.402; 96.874;257.834
2025-03-06 22:25:00;214.117;170.582; 87.224; 96.393;261.258
2025-03-06 22:30:00;216.347;169.794; 86.398; 95.637;260.062
2025-03-06 22:35:00;212.737;168.040; 87.038; 98.024;259.724
2025-03-06 22:40:00;213.617;168.901; 86.048; 95.459;259.100
2025-03-06 22:45:00;215.740;167.519; 88.004; 95.329;258.566
2025-03-06 22:50:00;214.360;167.612; 87.094; 95.905;259.796
2025-03-06 22:55:00;217.220;170.696; 87.726; 96.193;258.094
2025-03-06 23:00:00;212.503;169.263; 87.486; 94.804;256.572
2025-03-06 23:05:00;215.387;169.308; 88.228; 95.350;259.784
2025-03-06 23:10:00;215.063;168.395; 87.800; 94.253;259.102
2025-03-06 23:15:00;216.027;170.029; 88.004; 97.398;260.484
2025-03-06 23:20:00;216.587;168.299; 88.526; 95.869;258.630
2025-03-06 23:25:00;213.433;169.387; 87.570; 94.650;259.222
2025-03-06 23:30:00;213.817;168.653; 87.666; 96.590;259.104
2025-03-06 23:35:00;214.680;169.370; 86.062; 94.800;259.614
2025-03-06 23:40:00;215.410;169.834; 88.382; 93.175;259.246
2025-03-06 23:45:00;216.430;169.301; 87.192; 96.510;258.426
2025-03-06 23:50:00;212.663;170.584; 85.816; 95.114;258.880
2025-03-06 23:55:00;215.297;168.649; 87.018; 95.565;257.890
2025-03-07 00:00:00;214.710;170.228; 87.150; 94.129;259.464
2025-03-07 00:05:00;214.897;170.094; 86.946; 95.073;257.678
2025-03-07 00:10:00;215.627;168.270; 86.170; 95.720;259.464
2025-03-07 00:15:00;213.640;168.584; 86.504; 94.725;257.438
2025-03-07 00:20:00;214.790;169.769; 86.658; 93.556;254.794
2025-03-07 00:25:00;213.547;170.023; 86.110; 95.263;259.674
2025-03-07 00:30:00;213.370;168.316; 86.520; 95.230;259.864
2025-03-07 00:35:00;214.927;169.309; 86.606; 95.228;258.562
2025-03-07 00:40:00;214.463;168.312; 87.512; 94.506;257.786
2025-03-07 00:45:00;215.367;169.994; 86.828; 96.014;257.272
2025-03-07 00:50:00;213.277;166.754; 87.362; 95.421;261.182
2025-03-07 00:55:00;215.907;170.628; 87.872; 96.564;258.154
2025-03-07 01:00:00;213.793;168.596; 86.858; 95.900;259.864
2025-03-07 01:05:00;216.073;168.751; 86.012; 95.218;260.910
2025-03-07 01:10:00;214.163;168.274; 86.112; 94.919;258.478
2025-03-07 01:15:00;214.487;171.233; 87.098; 95.266;260.798
2025-03-07 01:20:00;214.383;168.232; 88.964; 95.224;259.394
2025-03-07 01:25:00;213.963;168.347; 88.134; 95.387;257.686
2025-03-07 01:30:00;213.837;167.871; 87.430; 95.123;257.940
2025-03-07 01:35:00;217.063;168.832; 86.640; 95.971;259.014
2025-03-07 01:40:00;215.033;169.451; 86.368; 94.968;257.246
2025-03-07 01:45:00;216.520;167.734; 86.326; 93.238;258.924
2025-03-07 01:50:00;215.047;171.491; 87.480; 95.351;260.028
2025-03-07 01:55:00;211.943;169.469; 87.604; 94.880;258.950
2025-03-07 02:00:00;216.163;169.632; 86.930; 95.936;258.174
2025-03-07 02:05:00;217.367;168.877; 86.720; 96.391;258.092
2025-03-07 02:10:00;212.623;168.020; 88.064; 94.650;260.742
2025-03-07 02:15:00;215.430;169.811; 86.432; 94.695;260.204
2025-03-07 02:20:00;215.447;169.975; 87.462; 95.482;258.568
2025-03-07 02:25:00;216.973;168.965; 86.220; 97.176;257.464
2025-03-07 02:30:00;215.847;169.793; 87.168; 95.950;258.020
2025-03-07 02:35:00;213.043;169.045; 85.416; 95.585;259.546
2025-03-07 02:40:00;214.827;167.833; 87.090; 95.036;259.026
2025-03-07 02:45:00;215.733;169.731; 84.498; 96.947;257.192
2025-03-07 02:50:00;214.033;169.826; 86.282; 96.280;258.446
2025-03-07 02:55:00;214.653;168.917; 85.074; 94.693;257.262
2025-03-07 03:00:00;216.343;168.556; 87.836; 93.970;256.924
2025-03-07 03:05:00;213.117;171.194; 86.924; 96.623;255.832
2025-03-07 03:10:00;214.357;167.906; 86.408; 96.253;258.084
2025-03-07 03:15:00;214.513;170.530; 86.384; 96.547;257.082
2025-03-07 03:20:00;213.140;170.771; 86.124; 94.570;258.828
2025-03-07 03:25:00;212.670;168.646; 85.472; 94.333;260.196
2025-03-07 03:30:00;217.693;170.681; 86.656; 96.737;258.108
2025-03-07 03:35:00;214.353;168.332; 87.548; 95.510;258.012
2025-03-07 03:40:00;215.263;169.539; 87.944; 94.801;256.010
2025-03-07 03:45:00;215.173;168.292; 85.508; 95.104;258.458
2025-03-07 03:50:00;215.453;168.872; 85.488; 95.483;258.156
2025-03-07 03:55:00;213.097;168.765; 86.344; 95.882;258.212
2025-03-07 04:00:00;214.247;168.831; 86.688; 93.607;256.890
2025-03-07 04:05:00;214.113;169.031; 87.866; 95.618;256.524
2025-03-07 04:10:00;214.890;171.127; 88.166; 96.095;258.094
2025-03-07 04:15:00;215.073;171.699; 85.292; 96.710;257.152
2025-03-07 04:20:00;214.933;169.425; 86.214; 96.827;258.186
2025-03-07 04:25:00;216.814;168.244; 86.604; 95.002;255.686
2025-03-07 04:30:00;215.247;169.600; 86.162; 95.211;256.884
2025-03-07 04:35:00;214.420;170.106; 86.416; 94.475;260.566
2025-03-07 04:40:00;214.173;167.577; 86.152; 96.513;256.740
2025-03-07 04:45:00;216.410;170.445; 86.016; 97.041;258.154
2025-03-07 04:50:00;213.480;171.550; 86.934; 95.648;256.852
2025-03-07 04:55:00;213.630;168.790; 85.976; 96.993;259.910
2025-03-07 05:00:00;213.757;170.057; 87.294; 95.307;258.206
2025-03-07 05:05:00;213.010;169.095; 86.496; 94.393;257.938
2025-03-07 05:10:00;217.976;170.706; 86.334; 95.205;258.996
2025-03-07 05:15:00;216.873;169.928; 87.006; 96.450;259.108
2025-03-07 05:20:00;217.957;169.498; 87.768; 96.941;258.922
2025-03-07 05:25:00;215.513;171.532; 86.908; 96.489;256.956
2025-03-07 05:30:00;214.473;171.468; 85.354; 94.464;255.922
2025-03-07 05:35:00;215.100;169.594; 86.058; 96.341;259.452
2025-03-07 05:40:00;216.303;168.966; 86.900; 94.944;258.192
2025-03-07 05:45:00;214.287;169.835; 85.012; 94.985;260.716
2025-03-07 05:50:00;216.057;170.111; 86.150; 95.151;256.538
2025-03-07 05:55:00;215.847;168.436; 85.484; 96.815;256.562
2025-03-07 06:00:00;215.827;170.747; 86.354; 96.162;257.238
2025-03-07 06:05:00;216.323;169.206; 85.726; 95.365;256.268
2025-03-07 06:10:00;217.020;169.882; 86.032; 96.593;258.218
2025-03-07 06:15:00;215.433;170.402; 87.746; 94.973;259.642
2025-03-07 06:20:00;214.107;169.203; 86.948; 96.101;258.828
2025-03-07 06:25:00;214.110;169.755; 86.920; 95.328;259.166
2025-03-07 06:30:00;215.177;168.044; 86.634; 96.906;257.198
2025-03-07 06:35:00;214.440;171.957; 86.348; 95.391;257.066
2025-03-07 06:40:00;215.303;169.897; 86.724; 95.337;256.962
2025-03-07 06:45:00;213.173;168.705; 85.646; 95.292;257.390
2025-03-07 06:50:00;214.133;169.802; 86.554; 95.226;259.648
2025-03-07 06:55:00;215.927;170.224; 86.048; 96.505;257.956
2025-03-07 07:00:00;211.500;167.921; 86.170; 95.786;258.802
2025-03-07 07:05:00;214.083;168.171; 86.422; 94.994;258.542
2025-03-07 07:10:00;216.130;169.522; 85.138; 95.931;259.520
2025-03-07 07:15:00;213.343;169.145; 87.138; 95.332;256.368
2025-03-07 07:20:00;213.757;170.798; 85.750; 95.604;257.186
2025-03-07 07:25:00;212.593;171.703; 85.850; 98.371;257.972
2025-03-07 07:30:00;210.777;169.352; 83.996; 96.305;255.426
2025-03-07 07:35:00;214.817;170.933; 87.780; 94.987;258.796
2025-03-07 07:40:00;211.900;169.473; 86.984; 95.276;256.688
2025-03-07 07:45:00;213.647;171.589; 86.444; 94.921;257.288
2025-03-07 07:50:00;214.890;169.057; 84.790; 93.938;257.854
2025-03-07 07:55:00;214.657;172.008; 85.838; 96.403;258.912
2025-03-07 08:00:00;213.240;172.051; 85.936; 95.519;257.852
2025-03-07 08:05:00;214.393;169.074; 85.444; 95.612;256.302
2025-03-07 08:10:00;216.473;170.457; 86.410; 95.854;257.278
2025-03-07 08:15:00;213.487;168.551; 85.620; 94.857;256.714
2025-03-07 08:20:00;213.037;170.798; 85.886; 96.042;259.960
2025-03-07 08:25:00;213.147;169.678; 86.890; 97.482;256.680
2025-03-07 08:30:00;214.850;167.979; 87.014; 96.278;258.842
2025-03-07 08:35:00;215.674;169.321; 86.570; 95.067;257.994
2025-03-07 08:40:00;213.613;169.779; 86.708; 95.731;256.216
2025-03-07 08:45:00;215.487;170.381; 86.614; 96.288;257.770
2025-03-07 08:50:00;215.007;169.835; 85.410; 98.200;257.716
2025-03-07 08:55:00;215.720;168.878; 86.602; 95.490;253.518
2025-03-07 09:00:00;213.963;170.551; 85.972; 96.520;259.840
2025-03-07 09:05:00;214.657;169.516; 86.518; 96.194;257.216
2025-03-07 09:10:00;216.043;170.238; 87.016; 95.308;257.120
2025-03-07 09:15:00;214.020;171.049; 85.630; 95.558;257.598
2025-03-07 09:20:00;214.153;171.092; 86.306; 96.322;256.882
2025-03-07 09:25:00;214.670;169.104; 86.144; 96.347;257.400
2025-03-07 09:30:00;216.837;168.652; 85.550; 96.539;257.980
2025-03-07 09:35:00;213.093;171.496; 87.442; 93.592;259.104
2025-03-07 09:40:00;216.104;170.468; 86.702; 96.345;257.866
2025-03-07 09:45:00;215.710;170.087; 86.814; 95.484;259.342
2025-03-07 09:50:00;213.267;170.192; 86.870; 96.029;258.326
2025-03-07 09:55:00;214.800;171.216; 86.464; 97.455;258.078
2025-03-07 10:00:00;215.614;170.389; 86.758; 95.901;257.820
2025-03-07 10:05:00;214.703;169.737; 85.828; 96.662;258.856
2025-03-07 10:10:00;215.743;169.847; 85.186; 95.839;257.952
2025-03-07 10:15:00;215.323;168.507; 85.650; 95.976;257.982
2025-03-07 10:20:00;213.383;170.526; 85.886; 94.953;256.486
2025-03-07 10:25:00;215.017;171.008; 87.578; 95.658;257.514
2025-03-07 10:30:00;213.847;170.907; 86.502; 95.655;257.742
2025-03-07 10:35:00;215.197;172.379; 85.830; 96.005;259.350
2025-03-07 10:40:00;215.680;169.633; 86.406; 95.754;255.220
2025-03-07 10:45:00;215.710;169.517; 86.306; 95.841;255.830
2025-03-07 10:50:00;214.047;172.060; 86.740; 98.150;259.106
2025-03-07 10:55:00;215.313;168.792; 86.872; 96.561;257.228
2025-03-07 11:00:00;216.040;170.977; 85.760; 98.422;257.496
2025-03-07 11:05:00;212.977;169.433; 85.960; 95.401;258.556
2025-03-07 11:10:00;213.860;170.317; 86.266; 95.836;256.932
2025-03-07 11:15:00;213.093;170.665; 87.378; 95.871;256.944
2025-03-07 11:20:00;212.293;168.867; 87.106; 96.138;257.060
2025-03-07 11:25:00;212.843;172.337; 86.420; 95.663;258.600
2025-03-07 11:30:00;214.747;170.453; 86.714; 95.095;256.978
2025-03-07 11:35:00;215.600;168.873; 85.806; 95.718;257.656
2025-03-07 11:40:00;214.500;170.597; 85.724; 97.321;257.186
2025-03-07 11:45:00;213.703;171.451; 87.064; 98.126;257.362
2025-03-07 11:50:00;213.463;170.528; 88.374; 94.954;260.112
2025-03-07 11:55:00;215.414;168.967; 87.176; 95.860;259.180
2025-03-07 12:00:00;213.893;171.991; 86.078; 95.373;261.548
2025-03-07 12:05:00;215.143;169.952; 86.920; 96.965;259.818
2025-03-07 12:10:00;213.020;170.228; 86.718; 96.231;259.814
2025-03-07 12:15:00;215.387;170.431; 86.088; 96.668;257.824
2025-03-07 12:20:00;214.443;170.858; 86.528; 95.576;256.940
2025-03-07 12:25:00;214.333;170.261; 86.088; 95.026;257.284
2025-03-07 12:30:00;215.473;171.593; 86.862; 97.024;258.250
2025-03-07 12:35:00;214.537;169.908; 86.252; 96.861;259.772
2025-03-07 12:40:00;213.447;171.479; 87.094; 95.823;256.938
2025-03-07 12:45:00;213.033;168.233; 86.434; 95.554;257.626
2025-03-07 12:50:00;217.033;169.588; 85.242; 97.168;257.680
2025-03-07 12:55:00;214.170;169.234; 86.444; 94.960;256.964
2025-03-07 13:00:00;213.903;170.131; 85.912; 96.950;259.070
2025-03-07 13:05:00;212.183;171.421; 85.680; 96.937;255.980
2025-03-07 13:10:00;217.213;170.910; 86.596; 97.674;258.260
2025-03-07 13:15:00;216.120;170.615; 86.192; 96.275;260.472
2025-03-07 13:20:00;216.470;167.850; 87.446; 96.405;259.474
2025-03-07 13:25:00;212.860;169.330; 86.018; 94.879;258.170
2025-03-07 13:30:00;214.713;169.148; 86.208; 94.739;255.564
2025-03-07 13:35:00;215.320;170.763; 87.258; 95.867;257.772
2025-03-07 13:40:00;213.827;170.273; 87.350; 95.091;257.080
2025-03-07 13:45:00;215.353;172.052; 86.290; 95.850;259.484
2025-03-07 13:50:00;214.743;170.961; 86.880; 96.525;256.952
2025-03-07 13:55:00;214.617;169.720; 85.698; 95.331;257.342
2025-03-07 14:00:00;213.050;171.849; 86.706; 94.381;257.634
2025-03-07 14:05:00;213.470;172.520; 87.000; 95.777;257.798
2025-03-07 14:10:00;212.047;168.233; 87.398; 93.935;260.292
2025-03-07 14:15:00;211.453;168.653; 87.412; 95.066;258.332
2025-03-07 14:20:00;216.003;171.022; 85.434; 96.353;260.108
2025-03-07 14:25:00;214.463;170.579; 87.346; 96.819;255.858
2025-03-07 14:30:00;214.950;169.143; 87.006; 95.107;259.110
2025-03-07 14:35:00;213.923;170.002; 86.392; 96.281;259.938
2025-03-07 14:40:00;216.154;171.326; 88.118; 97.199;257.082
2025-03-07 14:45:00;213.877;169.469; 86.690; 94.656;258.280
2025-03-07 14:50:00;212.897;170.204; 85.828; 95.464;259.258
2025-03-07 14:55:00;212.950;170.434; 86.780; 94.965;258.224
2025-03-07 15:00:00;214.933;174.233; 87.320; 96.157;259.266
2025-03-07 15:05:00;214.143;169.566; 87.172; 96.030;257.638
2025-03-07 15:10:00;214.867;170.888; 86.116; 96.586;258.636
2025-03-07 15:15:00;212.843;171.963; 87.940; 96.037;257.470
2025-03-07 15:20:00;212.367;170.085; 85.432; 96.577;259.996
2025-03-07 15:25:00;215.800;168.762; 85.710; 96.313;257.456
2025-03-07 15:30:00;214.583;172.281; 86.684; 96.864;258.320
2025-03-07 15:35:00;214.213;171.287; 85.462; 94.105;259.534
2025-03-07 15:40:00;214.227;170.513; 85.636; 97.235;259.598
2025-03-07 15:45:00;217.060;170.920; 85.404; 97.016;256.636
2025-03-07 15:50:00;216.040;168.923; 86.198; 96.140;258.804
2025-03-07 15:55:00;214.920;170.445; 87.068; 95.979;259.802
2025-03-07 16:00:00;211.877;170.919; 86.334; 96.539;256.650
2025-03-07 16:05:00;214.380;170.883; 86.290; 97.042;256.732
2025-03-07 16:10:00;217.627;168.416; 86.102; 95.384;258.514
2025-03-07 16:15:00;216.147;169.382; 86.668; 95.292;256.612
2025-03-07 16:20:00;215.160;171.035; 86.544; 95.172;259.090
2025-03-07 16:25:00;215.087;171.392; 87.424; 95.158;259.066
2025-03-07 16:30:00;215.240;171.734; 86.710; 95.985;258.018
2025-03-07 16:35:00;215.607;171.154; 85.234; 95.924;257.748
2025-03-07 16:40:00;215.487;171.729; 86.760; 97.467;258.758
2025-03-07 16:45:00;216.420;169.898; 85.474; 96.523;259.170
2025-03-07 16:50:00;216.370;171.944; 86.074; 97.061;257.622
2025-03-07 16:55:00;216.830;169.859; 87.358; 96.036;258.610
2025-03-07 17:00:00;215.293;170.252; 86.412; 96.561;259.424
2025-03-07 17:05:00;215.293;171.556; 85.704; 96.950;256.326
2025-03-07 17:10:00;213.953;170.972; 86.420; 95.058;259.586
2025-03-07 17:15:00;213.683;169.474; 84.988; 96.175;259.330
2025-03-07 17:20:00;214.793;173.083; 86.568; 96.568;258.504
2025-03-07 17:25:00;218.294;173.133; 87.470; 95.770;258.274
2025-03-07 17:30:00;213.720;169.702; 86.228; 96.232;258.672
2025-03-07 17:35:00;218.207;172.673; 87.664; 94.638;260.642
2025-03-07 17:40:00;213.747;170.575; 85.850; 97.035;258.466
2025-03-07 17:45:00;217.794;171.043; 87.754; 94.250;257.180
2025-03-07 17:50:00;214.983;171.270; 85.580; 96.410;257.984
2025-03-07 17:55:00;215.297;170.276; 87.066; 95.383;257.900
2025-03-07 18:00:00;215.153;171.083; 86.800; 95.738;257.966
2025-03-07 18:05:00;214.517;170.593; 86.736; 96.139;259.862
2025-03-07 18:10:00;217.107;170.053; 86.138; 95.674;258.574
2025-03-07 18:15:00;214.510;171.526; 85.708; 94.459;258.536
2025-03-07 18:20:00;213.426;172.174; 86.526; 93.850;259.846
2025-03-07 18:25:00;214.627;171.865; 86.754; 95.643;257.736
2025-03-07 18:30:00;217.070;172.275; 86.162; 96.784;255.422
2025-03-07 18:35:00;214.870;169.242; 86.680; 96.259;260.234
2025-03-07 18:40:00;216.133;170.766; 88.520; 95.125;260.270
2025-03-07 18:45:00;214.127;170.240; 85.374; 96.335;259.310
2025-03-07 18:50:00;214.720;171.868; 87.534; 95.855;259.636
2025-03-07 18:55:00;214.613;169.847; 87.628; 95.735;257.234
2025-03-07 19:00:00;214.770;169.772; 87.026; 96.913;256.036
2025-03-07 19:05:00;216.047;171.274; 86.560; 96.201;256.866
2025-03-07 19:10:00;214.837;169.429; 86.908; 94.986;258.578
2025-03-07 19:15:00;217.007;172.546; 86.746; 96.418;259.542
2025-03-07 19:20:00;215.347;170.643; 87.400; 96.226;257.006
2025-03-07 19:25:00;214.673;170.986; 86.136; 96.008;258.514
2025-03-07 19:30:00;215.357;169.591; 86.934; 96.930;259.890
2025-03-07 19:35:00;218.503;167.707; 86.000; 96.336;256.770
2025-03-07 19:40:00;215.920;169.347; 86.838; 94.758;258.276
2025-03-07 19:45:00;215.937;170.470; 87.388; 95.964;259.586
2025-03-07 19:50:00;214.207;170.647; 88.028; 95.664;257.528
2025-03-07 19:55:00;216.747;168.107; 87.282; 95.129;258.066
2025-03-07 20:00:00;214.870;170.651; 86.270; 96.202;257.538
2025-03-07 20:05:00;214.617;173.101; 87.974; 96.214;256.408
2025-03-07 20:10:00;214.470;171.568; 86.970; 95.777;260.576
2025-03-07 20:15:00;217.827;169.808; 86.466; 95.336;257.748
2025-03-07 20:20:00;216.730;171.410; 88.022; 96.726;257.052
2025-03-07 20:25:00;215.637;172.965; 86.246; 95.864;258.368
2025-03-07 20:30:00;213.750;172.713; 86.164; 95.070;255.926
2025-03-07 20:35:00;214.813;171.288; 86.644; 94.144;259.008
2025-03-07 20:40:00;214.190;170.636; 86.116; 94.479;259.020
2025-03-07 20:45:00;215.823;170.558; 85.396; 95.278;256.732
2025-03-07 20:50:00;214.553;169.732; 86.124; 96.176;258.870
2025-03-07 20:55:00;215.573;170.045; 86.948; 93.772;260.322
2025-03-07 21:00:00;215.977;171.746; 85.974; 96.249;259.762
2025-03-07 21:05:00;214.427;169.433; 86.044; 96.402;254.582
2025-03-07 21:10:00;215.533;168.304; 86.190; 94.337;259.584
2025-03-07 21:15:00;215.233;171.075; 86.190; 95.091;258.276
2025-03-07 21:20:00;215.830;169.804; 86.850; 95.595;258.766
2025-03-07 21:25:00;216.210;170.769; 87.234; 94.641;256.918
2025-03-07 21:30:00;214.213;167.963; 87.174; 94.556;257.948
2025-03-07 21:35:00;217.973;169.465; 87.630; 94.784;259.592
2025-03-07 21:40:00;216.490;170.882; 86.980; 94.744;259.714
2025-03-07 21:45:00;214.243;170.275; 87.588; 95.032;257.056
2025-03-07 21:50:00;213.613;169.833; 86.366; 94.565;257.930
2025-03-07 21:55:00;215.510;168.855; 85.998; 94.474;260.098
2025-03-07 22:00:00;216.373;168.901; 86.416; 95.644;258.586
2025-03-07 22:05:00;215.137;170.297; 87.994; 97.230;257.044
2025-03-07 22:10:00;215.637;167.208; 87.288; 95.604;259.560
2025-03-07 22:15:00;211.967;166.842; 86.382; 95.671;256.788
2025-03-07 22:20:00;216.647;171.115; 86.436; 96.117;258.326
2025-03-07 22:25:00;214.163;169.841; 85.724; 94.345;258.332
2025-03-07 22:30:00;215.237;169.811; 85.808; 94.898;258.902
2025-03-07 22:35:00;214.343;169.229; 85.234; 94.930;260.874
2025-03-07 22:40:00;214.000;169.793; 86.600; 96.220;257.924
2025-03-07 22:45:00;216.770;169.204; 86.320; 97.155;259.694
2025-03-07 22:50:00;214.803;169.000; 88.370; 96.961;255.018
2025-03-07 22:55:00;215.077;170.117; 86.628; 95.639;256.676
2025-03-07 23:00:00;214.147;170.411; 86.806; 95.274;256.690
2025-03-07 23:05:00;214.864;168.824; 85.936; 95.222;258.230
2025-03-07 23:10:00;215.150;170.609; 86.914; 96.944;258.714
2025-03-07 23:15:00;215.593;169.183; 85.706; 95.819;258.000
2025-03-07 23:20:00;217.607;169.664; 87.902; 94.830;261.556
2025-03-07 23:25:00;215.517;168.651; 86.998; 96.380;258.034
2025-03-07 23:30:00;216.270;169.576; 86.552; 95.523;258.990
2025-03-07 23:35:00;214.823;169.492; 86.426; 94.992;257.724
2025-03-07 23:40:00;215.350;170.511; 86.528; 94.023;259.370
2025-03-07 23:45:00;213.930;167.992; 87.528; 95.740;258.570
2025-03-07 23:50:00;215.473;169.858; 85.746; 96.022;257.216
2025-03-07 23:55:00;214.083;168.562; 86.732; 95.286;257.306
2025-03-08 00:00:00;214.190;167.026; 86.964; 94.772;257.528
2025-03-08 00:05:00;214.997;170.276; 87.800; 94.427;256.714
2025-03-08 00:10:00;213.653;168.777; 86.022; 94.953;256.516
2025-03-08 00:15:00;215.970;169.441; 86.384; 95.601;259.154
2025-03-08 00:20:00;214.573;170.192; 87.076; 95.464;256.678
2025-03-08 00:25:00;213.917;168.860; 87.206; 94.191;258.040
2025-03-08 00:30:00;214.787;168.968; 86.452; 94.725;257.604
2025-03-08 00:35:00;215.273;167.952; 86.756; 94.401;253.562
2025-03-08 00:40:00;213.670;169.506; 86.246; 94.315;258.242
2025-03-08 00:45:00;212.580;169.564; 85.488; 96.060;257.406
2025-03-08 00:50:00;217.113;167.316; 86.740; 95.912;258.112
2025-03-08 00:55:00;214.483;168.616; 87.076; 94.756;258.224
2025-03-08 01:00:00;215.463;169.973; 85.514; 95.602;256.866
2025-03-08 01:05:00;215.943;169.306; 85.824; 95.169;256.198
2025-03-08 01:10:00;214.770;169.441; 85.726; 95.548;257.344
2025-03-08 01:15:00;212.607;167.232; 87.676; 95.661;259.014
2025-03-08 01:20:00;215.460;169.108; 86.712; 95.807;258.210
2025-03-08 01:25:00;216.380;168.179; 86.266; 94.401;257.868
2025-03-08 01:30:00;214.097;169.731; 85.528; 95.349;257.338
2025-03-08 01:35:00;213.807;167.818; 87.114; 95.970;259.354
2025-03-08 01:40:00;216.503;169.746; 85.858; 94.012;258.670
2025-03-08 01:45:00;214.077;171.397; 86.650; 94.482;256.512
2025-03-08 01:50:00;215.007;170.147; 86.940; 94.521;257.122
2025-03-08 01:55:00;213.620;170.162; 87.238; 94.358;260.354
2025-03-08 02:00:00;214.650;168.725; 87.622; 94.953;258.900
2025-03-08 02:05:00;215.360;169.541; 86.562; 96.376;254.972
2025-03-08 02:10:00;214.133;168.245; 86.664; 94.835;259.976
2025-03-08 02:15:00;214.207;168.607; 86.890; 94.230;255.172
2025-03-08 02:20:00;214.197;168.827; 87.916; 94.618;259.520
2025-03-08 02:25:00;211.903;168.833; 85.938; 96.627;257.114
2025-03-08 02:30:00;212.383;171.281; 86.302; 95.000;256.974
2025-03-08 02:35:00;216.230;173.050; 85.506; 94.096;256.666
2025-03-08 02:40:00;213.550;169.254; 87.390; 94.847;255.678
2025-03-08 02:45:00;213.173;168.983; 86.168; 94.596;256.772
2025-03-08 02:50:00;218.220;169.530; 88.410; 95.369;255.960
2025-03-08 02:55:00;213.773;167.372; 85.832; 94.823;255.838
2025-03-08 03:00:00;213.413;170.048; 85.526; 97.452;256.698
2025-03-08 03:05:00;212.053;169.000; 86.710; 94.904;258.384
2025-03-08 03:10:00;213.843;169.983; 85.616; 96.121;255.754
2025-03-08 03:15:00;213.736;167.221; 85.338; 93.701;257.852
2025-03-08 03:20:00;213.083;168.986; 87.256; 97.457;256.740
2025-03-08 03:25:00;214.167;170.469; 86.718; 94.765;256.940
2025-03-08 03:30:00;214.847;167.707; 86.044; 95.627;257.762
2025-03-08 03:35:00;215.143;169.132; 84.652; 93.672;256.506
2025-03-08 03:40:00;215.983;168.329; 86.400; 94.176;258.906
2025-03-08 03:45:00;214.430;168.707; 88.300; 95.992;258.104
2025-03-08 03:50:00;214.890;169.393; 86.068; 95.777;257.314
2025-03-08 03:55:00;216.020;170.525; 85.874; 94.899;260.742
2025-03-08 04:00:00;210.633;169.018; 86.034; 95.927;257.576
2025-03-08 04:05:00;213.344;167.144; 87.972; 94.253;260.116
2025-03-08 04:10:00;214.487;169.029; 85.938; 95.008;258.134
